cve_id,description,cvss_score,published_date,epss_score,days_since_published,in_cisa_kev,cisa_exploitation_deadline,has_public_poc,poc_count,min_exploit_difficulty,affected_packages_count,primary_ecosystem,has_fixed_version,attack_vector,requires_authentication,requires_user_interaction,scope_changed,in_github_advisories,github_affected_count,patch_available,otx_threat_score,malware_associated,active_exploits
CVE-2025-43345,"A correctness issue was addressed with improved checks. This issue is fixed in tvOS 26, watchOS 26, macOS Sonoma 14.8, iOS 26 and iPadOS 26, macOS Sequoia 15.7, visionOS 26, iOS 18.7 and iPadOS 18.7. An app may be able to access sensitive user data.",5.5,2025-11-04 02:15:41.550000+00:00,0.00015,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43348,"A logic issue was addressed with improved validation. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An app may bypass Gatekeeper checks.",5.5,2025-11-04 02:15:41.967000+00:00,9e-05,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43350,A permissions issue was addressed with additional restrictions. This issue is fixed in iOS 26.1 and iPadOS 26.1. An attacker may be able to view restricted content from the lock screen.,2.4,2025-11-04 02:15:42.240000+00:00,0.00022,118,0,-1,0,0,unknown,0,unknown,0,physical,0,0,0,0,0,0,0,0,0
CVE-2025-43360,The issue was addressed with improved UI. This issue is fixed in iOS 26 and iPadOS 26. Password fields may be unintentionally revealed.,5.5,2025-11-04 02:15:43.570000+00:00,0.00019,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43361,"An out-of-bounds read was addressed with improved bounds checking. This issue is fixed in tvOS 26, watchOS 26, iOS 26 and iPadOS 26, macOS Sonoma 14.8.2, macOS Sequoia 15.7.2, visionOS 26. A malicious app may be able to read kernel memory.",7.8,2025-11-04 02:15:43.683000+00:00,0.0001,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43364,"A race condition was addressed with additional validation. This issue is fixed in macOS Sonoma 14.8, macOS Sequoia 15.7. An app may be able to break out of its sandbox.",7.8,2025-11-04 02:15:43.930000+00:00,0.00011,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43365,A denial-of-service issue was addressed with improved input validation. This issue is fixed in iOS 18.7.2 and iPadOS 18.7.2. An unprivileged process may be able to terminate a root processes.,2.8,2025-11-04 02:15:44.037000+00:00,0.00026,118,0,-1,0,0,unknown,0,unknown,0,local,1,1,0,0,0,0,0,0,0
CVE-2025-43373,"The issue was addressed with improved memory handling. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An app may be able to cause unexpected system termination or corrupt kernel memory.",7.5,2025-11-04 02:15:44.607000+00:00,0.00046,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-43376,"A logic issue was addressed with improved state management. This issue is fixed in Safari 26, tvOS 26, watchOS 26, iOS 26 and iPadOS 26, visionOS 26. A remote attacker may be able to view leaked DNS queries with Private Relay turned on.",7.5,2025-11-04 02:15:44.710000+00:00,0.0004,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-43377,"An out-of-bounds read was addressed with improved bounds checking. This issue is fixed in iOS 18.7.2 and iPadOS 18.7.2, macOS Sequoia 15.7.2, macOS Tahoe 26.1. An app may be able to cause a denial-of-service.",5.5,2025-11-04 02:15:44.810000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43378,"A permissions issue was addressed with additional restrictions. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1. An app may be able to access sensitive user data.",5.5,2025-11-04 02:15:44.910000+00:00,0.00018,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43379,"This issue was addressed with improved validation of symlinks. This issue is fixed in tvOS 26.1, watchOS 26.1, macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, macOS Sequoia 15.7.2, macOS Sonoma 14.8.2, visionOS 26.1. An app may be able to access protected user data.",5.5,2025-11-04 02:15:45+00:00,0.00023,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43380,"An out-of-bounds write issue was addressed with improved input validation. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. Parsing a file may lead to an unexpected app termination.",5.5,2025-11-04 02:15:45.097000+00:00,0.00016,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43382,"A parsing issue in the handling of directory paths was addressed with improved path validation. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An app may be able to access sensitive user data.",5.5,2025-11-04 02:15:45.197000+00:00,0.00021,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43383,"An out-of-bounds access issue was addressed with improved bounds checking. This issue is fixed in tvOS 26.1, macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, iOS 18.7.2 and iPadOS 18.7.2, macOS Sequoia 15.7.2, visionOS 26.1. Processing a maliciously crafted media file may lead to unexpected app termination or corrupt process memory.",4.3,2025-11-04 02:15:45.293000+00:00,0.00054,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-43384,"An out-of-bounds access issue was addressed with improved bounds checking. This issue is fixed in tvOS 26.1, macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, iOS 18.7.2 and iPadOS 18.7.2, macOS Sequoia 15.7.2, visionOS 26.1. Processing a maliciously crafted media file may lead to unexpected app termination or corrupt process memory.",4.3,2025-11-04 02:15:45.387000+00:00,0.00054,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-43385,"An out-of-bounds access issue was addressed with improved bounds checking. This issue is fixed in tvOS 26.1, macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, iOS 18.7.2 and iPadOS 18.7.2, macOS Sequoia 15.7.2, visionOS 26.1. Processing a maliciously crafted media file may lead to unexpected app termination or corrupt process memory.",4.3,2025-11-04 02:15:45.487000+00:00,0.00054,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-43386,"An out-of-bounds access issue was addressed with improved bounds checking. This issue is fixed in tvOS 26.1, macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, iOS 18.7.2 and iPadOS 18.7.2, visionOS 26.1. Processing a maliciously crafted media file may lead to unexpected app termination or corrupt process memory.",7.8,2025-11-04 02:15:45.590000+00:00,0.00016,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43387,"A permissions issue was addressed with additional restrictions. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1. A malicious app may be able to gain root privileges.",7.8,2025-11-04 02:15:45.700000+00:00,0.00015,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43389,"A privacy issue was addressed by removing the vulnerable code. This issue is fixed in macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, iOS 18.7.2 and iPadOS 18.7.2, macOS Sequoia 15.7.2, macOS Sonoma 14.8.2, visionOS 26.1. An app may be able to access sensitive user data.",5.5,2025-11-04 02:15:45.790000+00:00,0.00018,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43390,"A downgrade issue affecting Intel-based Mac computers was addressed with additional code-signing restrictions. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1. An app may be able to access user-sensitive data.",5.5,2025-11-04 02:15:45.890000+00:00,7e-05,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43391,"A privacy issue was addressed with improved handling of temporary files. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2, iOS 26.1 and iPadOS 26.1. An app may be able to access sensitive user data.",5.5,2025-11-04 02:15:45.987000+00:00,0.00015,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43392,"The issue was addressed with improved handling of caches. This issue is fixed in tvOS 26.1, watchOS 26.1, macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, Safari 26.1, iOS 18.7.2 and iPadOS 18.7.2, visionOS 26.1. A website may exfiltrate image data cross-origin.",4.3,2025-11-04 02:15:46.083000+00:00,0.00048,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-43394,"This issue was addressed with improved handling of symlinks. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An app may be able to access protected user data.",5.5,2025-11-04 02:15:46.180000+00:00,0.00011,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43395,"This issue was addressed with improved handling of symlinks. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An app may be able to access protected user data.",3.3,2025-11-04 02:15:46.277000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43396,"A logic issue was addressed with improved checks. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. A sandboxed app may be able to access sensitive user data.",5.5,2025-11-04 02:15:46.377000+00:00,0.00014,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43397,"A permissions issue was addressed by removing the vulnerable code. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An app may be able to cause a denial-of-service.",5.5,2025-11-04 02:15:46.477000+00:00,0.00012,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43398,"The issue was addressed with improved memory handling. This issue is fixed in tvOS 26.1, watchOS 26.1, macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, iOS 18.7.2 and iPadOS 18.7.2, macOS Sequoia 15.7.2, macOS Sonoma 14.8.2, visionOS 26.1. An app may be able to cause unexpected system termination.",5.5,2025-11-04 02:15:46.570000+00:00,0.00018,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43399,"This issue was addressed with improved redaction of sensitive information. This issue is fixed in iOS 18.7.2 and iPadOS 18.7.2, macOS Sequoia 15.7.2, macOS Tahoe 26.1. An app may be able to access protected user data.",7.5,2025-11-04 02:15:46.667000+00:00,0.00044,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-43401,"A denial-of-service issue was addressed with improved validation. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. A remote attacker may be able to cause a denial-of-service.",7.5,2025-11-04 02:15:46.917000+00:00,0.00195,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-43405,"A permissions issue was addressed with additional sandbox restrictions. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An app may be able to access user-sensitive data.",7.5,2025-11-04 02:15:47.020000+00:00,0.00047,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-43407,"This issue was addressed with improved entitlements. This issue is fixed in tvOS 26.1, macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, macOS Sequoia 15.7.2, macOS Sonoma 14.8.2, visionOS 26.1. An app may be able to break out of its sandbox.",7.8,2025-11-04 02:15:47.120000+00:00,0.00015,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43408,"This issue was addressed by restricting options offered on a locked device. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An attacker with physical access may be able to access contacts from the lock screen.",2.4,2025-11-04 02:15:47.217000+00:00,0.0002,118,0,-1,0,0,unknown,0,unknown,0,physical,0,0,0,0,0,0,0,0,0
CVE-2025-43409,"A permissions issue was addressed with additional sandbox restrictions. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1. An app may be able to access sensitive user data.",5.5,2025-11-04 02:15:47.307000+00:00,0.00015,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43411,"This issue was addressed with additional entitlement checks. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An app may be able to access user-sensitive data.",5.5,2025-11-04 02:15:47.403000+00:00,0.00014,118,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-43412,"A file quarantine bypass was addressed with additional checks. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An app may be able to break out of its sandbox.",6.3,2025-11-04 02:15:47.503000+00:00,0.00015,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,1,0,0,0,0,0,0
CVE-2025-43413,"An access issue was addressed with additional sandbox restrictions. This issue is fixed in tvOS 26.1, watchOS 26.1, macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, macOS Sequoia 15.7.2, macOS Sonoma 14.8.2, visionOS 26.1. A sandboxed app may be able to observe system-wide network connections.",7.5,2025-11-04 02:15:47.597000+00:00,0.00075,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-43414,"A permissions issue was addressed with improved validation. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. A shortcut may be able to access files that are normally inaccessible to the Shortcuts app.",6.2,2025-11-04 02:15:47.697000+00:00,0.00016,118,0,-1,0,0,unknown,0,unknown,0,local,0,0,0,0,0,0,0,0,0
CVE-2025-43419,"The issue was addressed with improved memory handling. This issue is fixed in Safari 26, tvOS 26, watchOS 26, iOS 26 and iPadOS 26, visionOS 26. Processing maliciously crafted web content may lead to memory corruption.",8.8,2025-11-04 02:15:47.780000+00:00,0.00029,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-43420,"A race condition was addressed with improved state handling. This issue is fixed in macOS Sequoia 15.7.2, macOS Tahoe 26.1, macOS Sonoma 14.8.2. An app may be able to access sensitive user data.",4.7,2025-11-04 02:15:47.883000+00:00,0.00012,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-43421,"Multiple issues were addressed by disabling array allocation sinking. This issue is fixed in iOS 26.1 and iPadOS 26.1, macOS Tahoe 26.1, visionOS 26.1, Safari 26.1. Processing maliciously crafted web content may lead to an unexpected process crash.",4.3,2025-11-04 02:15:47.977000+00:00,0.00048,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-43422,The issue was addressed by adding additional logic. This issue is fixed in iOS 26.1 and iPadOS 26.1. An attacker with physical access to a device may be able to disable Stolen Device Protection.,4.6,2025-11-04 02:15:48.087000+00:00,0.00021,118,0,-1,0,0,unknown,0,unknown,0,physical,0,0,0,0,0,0,0,0,0
CVE-2025-43423,"A logging issue was addressed with improved data redaction. This issue is fixed in macOS Tahoe 26.1, iOS 26.1 and iPadOS 26.1, iOS 18.7.2 and iPadOS 18.7.2, macOS Sequoia 15.7.2, visionOS 26.1. An attacker with physical access to an unlocked device paired with a Mac may be able to view sensitive user information in system logging.",2.0,2025-11-04 02:15:48.180000+00:00,0.00021,118,0,-1,0,0,unknown,0,unknown,0,physical,0,0,0,0,0,0,0,0,0
